ranking_posicao,musica,tag_musica,tag_trecho,ESTROFE,artista,ano,ntokens,url,Topic,Probability
998,Palhaça (part. Ana Castela),musica998,musica998_trecho5,"Eu, a emocionada Que planeja a vida na primeira cantada Que sente saudade de uma ficada Iludida não Palhaça",Naiara Azevedo,2023,19,https://www.letras.mus.br/naiara-azevedo/palhaca-part-ana-castela/,-1,0.2760239175097834
1218,Pantera Cor-de-rosa,musica1218,musica1218_trecho5,"Não importa se é preto Branco, verde ou cor-de-rosa Se for apertadinho pode pôr, que o pai gosta",Munhoz & Mariano,2014,18,https://www.letras.mus.br/munhoz-mariano/pantera-cor-de-rosa/,-1,0.13693926630708342
988,Par De Olhos,musica988,musica988_trecho1,Quantas histórias esse bar já ouviu E quantas lágrimas nesse balcão caíram? Lugar onde os sofredores tentam esquecer os amores Mas só se embriagam,Lauana Prado,2025,24,https://www.letras.mus.br/lauana-prado/par-de-olhos/,-1,0.11292166236214274
988,Par De Olhos,musica988,musica988_trecho2,"Hoje, a minha saudade é que sai carregada E a mágoa, no fundo do copo, eu vou afogar",Lauana Prado,2025,18,https://www.letras.mus.br/lauana-prado/par-de-olhos/,-1,0.1484309744051271
988,Par De Olhos,musica988,musica988_trecho3,"E foi por causa de um par de olhos castanhos Que eu vim parar nesse ambiente aqui Era pra amenizar, mas só tá aumentando E é por isso que eu choro assim",Lauana Prado,2025,32,https://www.letras.mus.br/lauana-prado/par-de-olhos/,-1,0.025466283193991468
988,Par De Olhos,musica988,musica988_trecho4,"Foi por causa de um par de olhos castanhos Que eu vim parar nesse ambiente aqui Era pra amenizar, mas só tá aumentando E é por isso que eu choro assim",Lauana Prado,2025,31,https://www.letras.mus.br/lauana-prado/par-de-olhos/,-1,0.025466283193991024
988,Par De Olhos,musica988,musica988_trecho8,"Era pra amenizar, mas só tá aumentando E é por isso que eu choro assim",Lauana Prado,2025,15,https://www.letras.mus.br/lauana-prado/par-de-olhos/,-1,0.025466283193991135
671,PARECE,musica671,musica671_trecho1,"Olhei, gostei Provei, viciei",Luan Santana,2024,4,https://www.letras.mus.br/luan-santana/parece/,-1,0.28885483527813316
671,PARECE,musica671,musica671_trecho6,"Cê parece o amor da minha vida, mas não é",Luan Santana,2024,10,https://www.letras.mus.br/luan-santana/parece/,-1,0.28528088709047417
1242,Parece Namoro,musica1242,musica1242_trecho2,Eu tenho tanto de você em mim Você também Tem tanto de mim em você E sabe bem,Marília Mendonça,2018,18,https://www.letras.mus.br/marilia-mendonca/parece-namoro/,-1,0.5527481356473798
1242,Parece Namoro,musica1242,musica1242_trecho3,"Que é tanto amor no coração Transborda e escorre pelos olhos E quando abraça a solidão Até assim sinto ciúmes, não controlo",Marília Mendonça,2018,22,https://www.letras.mus.br/marilia-mendonca/parece-namoro/,-1,0.1462819264484052
1242,Parece Namoro,musica1242,musica1242_trecho6,"É tanto amor no coração Transborda e escorre pelos olhos E quando abraça a solidão Até assim sinto ciúmes, não controlo",Marília Mendonça,2018,21,https://www.letras.mus.br/marilia-mendonca/parece-namoro/,-1,0.14628192644840565
1242,Parece Namoro,musica1242,musica1242_trecho9,A gente é tão um do outro,Marília Mendonça,2018,7,https://www.letras.mus.br/marilia-mendonca/parece-namoro/,-1,0.1445706920167148
1279,Parece Piada,musica1279,musica1279_trecho1,"Então tá, fica combinado Só mais essa noite vai acontecer Depois é cada um pra um lado Você me esquece e eu esqueço você",Henrique & Juliano,2015,24,https://www.letras.mus.br/henrique-e-juliano/parece-piada/,-1,0.031097698106310245
1279,Parece Piada,musica1279,musica1279_trecho2,"A gente promete, mas o coração nunca deixa cumprir O beijo é bom e o abraço não deixa fugir E a história se repete no final A gente não é normal",Henrique & Juliano,2015,31,https://www.letras.mus.br/henrique-e-juliano/parece-piada/,-1,0.15885047880128422
1279,Parece Piada,musica1279,musica1279_trecho3,"Longe um do outro o coração pede socorro E a boca pede o gosto da noite passada A gente não se assume, não Mas também não se larga, não Num dia dá pause, no outro dá play E parece piada",Henrique & Juliano,2015,40,https://www.letras.mus.br/henrique-e-juliano/parece-piada/,-1,0.1445706920167148
1279,Parece Piada,musica1279,musica1279_trecho4,"Longe um do outro, coração pede socorro E a boca pede o gosto da noite passada A gente não se assume, não Mas também não se larga, não Num dia dá pause, no outro dá play E parece piada Só dando risada de nós dois",Henrique & Juliano,2015,45,https://www.letras.mus.br/henrique-e-juliano/parece-piada/,-1,0.14457069201671469
876,Paredes,musica876,musica876_trecho2,"Eu tentei trabalhar, tá difícil concentrar Fim de tarde é pior, nasce o pôr o Sol Ela me esperava com o sorriso estampado na cara Hoje o dia tá passando, a saudade apertando E eu sozinho nessa casa",Jorge & Mateus,2016,38,https://www.letras.mus.br/jorge-mateus/paredes/,-1,0.2970873116156372
876,Paredes,musica876,musica876_trecho3,"Ah, se essas paredes não falassem Ah, se o travesseiro não contasse Todas as noites de amor Que eu vivi com você",Jorge & Mateus,2016,22,https://www.letras.mus.br/jorge-mateus/paredes/,-1,0.22666318548886089
875,Passa Mal,musica875,musica875_trecho2,"O tempo passou, passou Tudo mudou, mudou Da sua boca, eu já nem lembro do sabor Mundo girou, girou Girou, rodou, rodou Desaprendi a te chamar de meu amor",Marília Mendonça,2019,29,https://www.letras.mus.br/marilia-mendonca/passa-mal/,-1,0.062999629481585
756,Pássaro Noturno,musica756,musica756_trecho2,"Sou pássaro noturno, quer ser meu par? Procuro entender por que, iê Eu, sem você, já não durmo, nem sei voar Sonhar, viver, ê",Simone & Simaria,2014,24,https://www.letras.mus.br/simone-simaria-as-coleguinhas/passaro-noturno/,-1,0.19270687838157152
756,Pássaro Noturno,musica756,musica756_trecho6,"Que eu, eu Sou pássaro noturno, quer ser meu par? Procuro entender por que, iê Eu, sem você, já não durmo, nem sei voar (Sonhar) sonhar, viver, ê",Simone & Simaria,2014,28,https://www.letras.mus.br/simone-simaria-as-coleguinhas/passaro-noturno/,-1,0.19270687838157163
745,Pátio do Posto,musica745,musica745_trecho1,"Enquanto eu pago a conta do quarto Cê vai secando seu cabelo molhado Logo em seguida, a gente vai sentido ao posto Onde você deixou seu carro",Zé Neto e Cristiano,2023,27,https://www.letras.mus.br/ze-neto-cristiano/patio-do-posto/,-1,0.15702168536700734
745,Pátio do Posto,musica745,musica745_trecho4,Me dá um beijo rápido e me fala: Adeus E sai da minha vida cantando pneu,Zé Neto e Cristiano,2023,16,https://www.letras.mus.br/ze-neto-cristiano/patio-do-posto/,-1,0.2739724684761655
745,Pátio do Posto,musica745,musica745_trecho10,Enquanto eu pago a conta do quarto Cê vai secando seu cabelo molhado,Zé Neto e Cristiano,2023,13,https://www.letras.mus.br/ze-neto-cristiano/patio-do-posto/,-1,0.15702168536700745
965,Pecado de Amor,musica965,musica965_trecho1,"Me deixe aqui com a cabeça cheia de problemas Vou me resolver Sou complicada, louca, inconsequente Meus defeitos você finge que não vê Por me ver chorar Por me ver sofrer",Fátima Leão,2012,31,https://www.letras.mus.br/fatima-leao/1726286/,-1,0.2987439103759445
965,Pecado de Amor,musica965,musica965_trecho3,Não vou brincar de amar Eu vou deixar para lá Vou esquecer de tudo É bem melhor que eu vá do que te ver chorar Pra mim é um absurdo Pra que se machucar pedindo pra juntar Esse amor em pedaços Se Deus não escreveu assim?,Fátima Leão,2012,46,https://www.letras.mus.br/fatima-leao/1726286/,-1,0.15856127920646568
965,Pecado de Amor,musica965,musica965_trecho4,Não vou mais te enganar Eu não sou a pessoa que você tanto sonhou E nem conto de fadas com final feliz que você tanto imaginou Se é certo ou errado Pago as conseqüências Posso ser julgada Por um pecado de amor,Fátima Leão,2012,42,https://www.letras.mus.br/fatima-leao/1726286/,-1,0.2852808870904743
477,Pedras,musica477,musica477_trecho1,Melhor não dizer nada Enquanto pensa No que vai fazer da vida Pode ser que você pegue Um caminho sem saída E não tenha outro jeito A não ser voltar pra mim,Zezé Di Camargo,2022,32,https://www.letras.mus.br/zeze-di-camargo/pedras/,-1,0.17593217921247428
477,Pedras,musica477,musica477_trecho2,"E lá fora a chuva Vai molhar seu rosto Desmanchar os seus cabelos Madrugada, vento frio Vai ser outro pesadelo Quando você se olhar E se encontrar sem mim",Zezé Di Camargo,2022,29,https://www.letras.mus.br/zeze-di-camargo/pedras/,-1,0.39339402210141183
477,Pedras,musica477,musica477_trecho3,Se a gente fica longe um do outro Vai pintar tanta saudade Feito quanto apaga a luz E o escuro da cidade Faz a gente tropeçar Nas pedras que estão pelas ruas,Zezé Di Camargo,2022,32,https://www.letras.mus.br/zeze-di-camargo/pedras/,-1,0.15485836447211987
477,Pedras,musica477,musica477_trecho5,Eu e você por aí outra vez Eu e você nosso amor Não vou deixar você sair de mim Não vou deixar você sair assim Da minha vida,Zezé Di Camargo,2022,28,https://www.letras.mus.br/zeze-di-camargo/pedras/,-1,0.14776780385470623
1225,Pega Eu,musica1225,musica1225_trecho5,Fala que não quer Mas não tem vergonha na cara É só te esnobar Que o meu telefone não para,Fernando e Sorocaba,2012,20,https://www.letras.mus.br/fernando-sorocaba/1917423/,-1,0.09615916117169176
1225,Pega Eu,musica1225,musica1225_trecho9,Eu acho que saquei Porque me trata assim Me vejo em você E você se vê em mim,Fernando e Sorocaba,2012,18,https://www.letras.mus.br/fernando-sorocaba/1917423/,-1,0.18233570928618015
1385,Pegada Que Desgrama,musica1385,musica1385_trecho1,Não quero mais Tô vendo que a gente não tá dando certo Fala demais E ainda joga na cara que eu nunca presto,Naiara Azevedo,2017,23,https://www.letras.mus.br/naiara-azevedo/pegada-que-desgrama/,-1,0.14988203149262624
958,Pelo Bem da Minha Saudade,musica958,musica958_trecho1,Pelo bem da minha saudade eu Fechava barzinho Fechava boate Mandava trancar tudo nessa cidade,Gusttavo Lima,2025,15,https://www.letras.mus.br/gusttavo-lima/pelo-bem-da-minha-saudade/,-1,0.04568817003331238
958,Pelo Bem da Minha Saudade,musica958,musica958_trecho2,"O semblante que tô bem no rosto Sexta-feira, umas 10 e pouco Lá tá indo ela Lá tá indo ela",Gusttavo Lima,2025,20,https://www.letras.mus.br/gusttavo-lima/pelo-bem-da-minha-saudade/,-1,0.16648631857236662
958,Pelo Bem da Minha Saudade,musica958,musica958_trecho3,O vestido encurtou um pouco Um perfume doce no pescoço Lá tá indo ela Lá tá indo ela,Gusttavo Lima,2025,18,https://www.letras.mus.br/gusttavo-lima/pelo-bem-da-minha-saudade/,-1,0.16648631857236662
958,Pelo Bem da Minha Saudade,musica958,musica958_trecho5,"Se eu pudesse decretava greve na cidade Fechava barzinho, fechava boate Brecava os seus rolê Pelo bem da minha saudade",Gusttavo Lima,2025,20,https://www.letras.mus.br/gusttavo-lima/pelo-bem-da-minha-saudade/,-1,0.04568817003331227
1186,Pense Em Mim (part. Lucas e Luan),musica1186,musica1186_trecho1,"Inspiração dos meus sonhos, não quero acordar Quero ficar só contigo, não vou poder voar Pra que parar pra refletir se meu reflexo é você? Aprendendo uma só vida, compartilhando prazer",Jorge & Mateus,2012,31,https://www.letras.mus.br/jorge-mateus/1602117/,-1,0.18995754437286239
1186,Pense Em Mim (part. Lucas e Luan),musica1186,musica1186_trecho3,"Pensa em mim, que eu tô pensando em você E me diz o que eu quero te dizer Vem pra cá, pra ver que juntos estamos E te falar mais uma vez que te amo",Jorge & Mateus,2012,35,https://www.letras.mus.br/jorge-mateus/1602117/,-1,0.05664383275822682
1546,Perdeu o Cara Errado,musica1546,musica1546_trecho1,Nesses dias chuvosos de frio É aí que o vazio da tua ausência aumenta mais E o silêncio desse telefone tá me deixando doente Será que você também sente? Não há ser humano que aguente,Cristiano Araújo,2014,35,https://www.letras.mus.br/cristiano-araujo/perdeu-o-cara-errado/,-1,0.39339402210141206
1546,Perdeu o Cara Errado,musica1546,musica1546_trecho2,"Tanta solidão vai acabar com a minha raça Não há nada que eu faça pra evitar o pranto Já vi que só tá começando Se hoje já bebi, já sofri mais uma vez Imagina daqui um mês, daqui um mês",Cristiano Araújo,2014,40,https://www.letras.mus.br/cristiano-araujo/perdeu-o-cara-errado/,-1,0.15845221286916533
1546,Perdeu o Cara Errado,musica1546,musica1546_trecho4,"Tanta solidão vai acabar com a minha raça Não há nada que eu faça pra evitar o pranto Já vi que só tá começando Se hoje eu já bebi, já sofri mais uma vez Imagina daqui um mês, daqui um mês",Cristiano Araújo,2014,41,https://www.letras.mus.br/cristiano-araujo/perdeu-o-cara-errado/,-1,0.15845221286916555
1549,Perfeitinha,musica1549,musica1549_trecho3,"Ela é toda, toda, toda perfeitinha E o melhor é que ela é toda, toda minha Ela é toda, toda, toda perfeitinha Dá vontade de guardar numa caixinha",Enzo Rabelo,2020,28,https://www.letras.mus.br/enzo-rabelo/perfeitinha/,-1,0.04681972634717113
1549,Perfeitinha,musica1549,musica1549_trecho4,"Ela é toda, toda, toda perfeitinha E o melhor é que ela é toda, toda minha Ela é toda, toda, toda perfeitinha Dá vontade de guardar numa caixinha Pra ninguém roubar",Enzo Rabelo,2020,31,https://www.letras.mus.br/enzo-rabelo/perfeitinha/,-1,0.04681972634717113
308,Pergunta Boba,musica308,musica308_trecho2,"Você com esse cabelo preto, sorriso sem jeito Foi chegando perto, chegou perto demais Em três ou quatro dias, tava tudo tão perfeito Dos meus problemas, eu já nem me lembrava mais Só queria você, só pensava em você Mas ainda tem coisas pra me arrepender E eu vou dizer",Jorge & Mateus,2016,50,https://www.letras.mus.br/jorge-mateus/pergunta-boba/,-1,0.041102595840996736
308,Pergunta Boba,musica308,musica308_trecho3,Me arrependi de não ter te abraçado outra vez Não ter te beijado uma última vez Não ter te olhado outra vez Ficar acordado até depois das seis Só pra ver o Sol nascer Sonhar os sonhos mais loucos com você E eu vou dizer,Jorge & Mateus,2016,45,https://www.letras.mus.br/jorge-mateus/pergunta-boba/,-1,0.29308890552559075
308,Pergunta Boba,musica308,musica308_trecho8,"Quem sabe ainda é tempo Pode ser a qualquer hora Me chame em pensamento Cê sabe, eu vou agora",Jorge & Mateus,2016,19,https://www.letras.mus.br/jorge-mateus/pergunta-boba/,-1,0.06433161192662606
1301,Perto de Mim,musica1301,musica1301_trecho1,Aonde você quer chegar Se eu tô bem aqui Aonde você não está Não preciso ir E quando eu não te encontrar E quando eu não te encontrar Eu vou te sentir,Thaeme e Thiago,2013,32,https://www.letras.mus.br/thaeme-thiago/perto-de-mim/,-1,0.2205297706588749
1301,Perto de Mim,musica1301,musica1301_trecho3,Meu corpo tá arrepiado Há meia hora eu tô chorando Eu vejo o vulto dos seus passos Acho que tô delirando Tô sentindo que você tá perto de mim,Thaeme e Thiago,2013,29,https://www.letras.mus.br/thaeme-thiago/perto-de-mim/,-1,0.2960017594155582
219,Perto de Você,musica219,musica219_trecho2,Mas não consigo ir embora Mas a cada passo pra frente É o mesmo que dar dois pra trás Pra perto de você Pra mais perto de você,Marília Mendonça,2017,28,https://www.letras.mus.br/marilia-mendonca/perto-de-voce/,-1,0.03210488972009151
347,Pior Parte,musica347,musica347_trecho1,Não tá me fazendo bem Não tô certo em fazer isso Tô colocando o futuro de alguém que não é meu Em risco,Simone Mendes,2023,23,https://www.letras.mus.br/simone-mendes/pior-parte/,-1,0.08613884186189835
347,Pior Parte,musica347,musica347_trecho4,"Parte dessa culpa é dela, que ligou pra mim E a pior parte vai ser minha por não resistir Parte dessa culpa é dela, que ligou pra mim E a pior parte vai ser minha por não resistir",Simone Mendes,2023,38,https://www.letras.mus.br/simone-mendes/pior-parte/,-1,0.19455759604924827
1280,Pirraça,musica1280,musica1280_trecho2,"Vou falar pro meu coração bater o pé Pra não morrer de paixão, não quero Mais esse amor que me faz tão mal Chega de sofrer, adeus, ponto final",Jorge & Mateus,2012,29,https://www.letras.mus.br/jorge-mateus/1198518/,-1,0.15856127920646557
1280,Pirraça,musica1280,musica1280_trecho3,"Não vou mais chorar, como chorei Nem me lembrar que um dia te amei Bye bye tristeza, adeus solidão Vou fazer pirraça pro seu coração",Jorge & Mateus,2012,25,https://www.letras.mus.br/jorge-mateus/1198518/,-1,0.050610626208084875
1280,Pirraça,musica1280,musica1280_trecho9,"Bye bye tristeza, adeus solidão Vou fazer pirraça pro seu coração",Jorge & Mateus,2012,11,https://www.letras.mus.br/jorge-mateus/1198518/,-1,0.050610626208084986
748,Pitoco,musica748,musica748_trecho3,"Liguei pra lá, Pitoco atendeu Tem alguém aí? (Au, au, au) ele respondeu É algum marmanjo? (Au, au, au) assim confirmou Ele tá na sala? (Au, au) Pitoco negou Ele tá no quarto? (Au, au, au) assim confirmou Faz tempo? Au (Pitoco uivou) Que que eles tão fazendo Pitoco? Pitoco fungou, a casa caiu É mais um caso que acontece no Brasil",Teodoro e Sampaio,2009,62,https://www.letras.mus.br/teodoro-e-sampaio/1529400/,-1,0.1935802706135783
748,Pitoco,musica748,musica748_trecho5,"Liguei pra lá, Pitoco atendeu Tem alguém aí? (Au, au, au) ele respondeu É algum marmanjo? (Au, au, au) assim confirmou Ele tá na sala? (Au, au) Pitoco negou Ele tá no quarto? (Au, au, au) assim confirmou Faz tempo? (Au) Pitoco uivou Que que eles tão fazendo Pitoco? Pitoco fungou, a casa caiu É mais um caso que acontece no Brasil",Teodoro e Sampaio,2009,62,https://www.letras.mus.br/teodoro-e-sampaio/1529400/,-1,0.19358027061357796
