ranking_posicao,musica,tag_musica,tag_trecho,ESTROFE,artista,ano,ntokens,url,topic
1178,Anjo Protetor,musica1178,musica1178_trecho4,"Não como, não bebo, não posso dormir Nada me agrada sem você aqui Fujo dos amigos, tento me esconder Gosto deles, mas amo você",Eduardo Costa,2012,24,https://www.letras.mus.br/eduardo-costa/anjo-protetor/,-1
193,Anti-Amor (part. Jorge & Mateus),musica193,musica193_trecho2,"E aquela loucura de mudar pra Salvador Esquece, eu nem gosto de calor Se fez uma cozinha maior Pra juntar a família ao redor Esquece, jantar fora é bem melhor",Gustavo Mioto,2017,30,https://www.letras.mus.br/gustavo-mioto/anti-amor/,-1
193,Anti-Amor (part. Jorge & Mateus),musica193,musica193_trecho5,PS: Hoje eu ganhei alta Nem sinto mais sua falta PS: Hoje eu ganhei alta Não sinto mais sua falta,Gustavo Mioto,2017,20,https://www.letras.mus.br/gustavo-mioto/anti-amor/,-1
193,Anti-Amor (part. Jorge & Mateus),musica193,musica193_trecho9,PS: Hoje eu ganhei alta Não sinto mais sua falta PS: Hoje eu ganhei alta Não sinto mais sua falta Não sinto mais sua falta,Gustavo Mioto,2017,25,https://www.letras.mus.br/gustavo-mioto/anti-amor/,-1
1056,Antídoto,musica1056,musica1056_trecho2,"Ô, amor Onde cê tá, meu amor? Aonde você foi parar? Vou te esperar no mesmo lugar Eu vou, amor Preciso do seu calor Preciso dessa brasa Ai, ai, ai, ai, ai Tô querendo você só pra mim",Matheus & Kauan,2017,38,https://www.letras.mus.br/matheus-kauan/antidoto/,-1
951,Antônimos,musica951,musica951_trecho2,"Sem você, não importa se é doce ou salgado Se tá quente ou gelado Se faz Sol ou vai chover Eu achei que tava certo, fui errado Era leve tá pesado Ficar longe de você",Jorge & Mateus,2016,35,https://www.letras.mus.br/jorge-mateus/antonimos/,-1
951,Antônimos,musica951,musica951_trecho3,Pro escuro ficar claro O sozinho acompanhado É só a gente ficar junto e não separado Eu só existo se for do seu lado Se for do seu lado,Jorge & Mateus,2016,29,https://www.letras.mus.br/jorge-mateus/antonimos/,-1
951,Antônimos,musica951,musica951_trecho6,Pro escuro ficar claro O sozinho acompanhado É só a gente ficar junto e não separado Eu só existo se for do seu lado,Jorge & Mateus,2016,24,https://www.letras.mus.br/jorge-mateus/antonimos/,-1
697,Ao Vivo E A Cores (part. Anitta),musica697,musica697_trecho1,"Por que você não sai daí e vem aqui? Pode invadir, pode chegar, pode ficar No meu quarto, no meu abraço, apertado Duvido que cê vai querer ir embora, não apavora Depois do amor a gente vai fazendo hora E eu não aguento mais, eu não aguento mais",Matheus & Kauan,2018,48,https://www.letras.mus.br/matheus-kauan/ao-vivo-e-a-cores-part-anitta/,-1
697,Ao Vivo E A Cores (part. Anitta),musica697,musica697_trecho6,"Então sai daí, sai daí, vem aqui, vem invadir, invadir o meu quarto Meu abraço apertado, vem, vem, duvido que cê vai querer sair Por que você não sai daí, sai daí, sai daí, vem aqui, vem invadir, invadir o meu quarto Meu abraço, meu abraço apertado Eu não aguento mais",Matheus & Kauan,2018,51,https://www.letras.mus.br/matheus-kauan/ao-vivo-e-a-cores-part-anitta/,-1
4,Apaga Apaga Apaga,musica4,musica4_trecho1,"Ei, boa noite, antes de te bloquear, eu só vim te dizer Que, a partir de hoje, pode tocar o terror, fazer o que quiser fazer A boca é sua, curte suas farra, sinto mais nada Não! Apaga, apaga, apaga",Danilo e Davi,2024,40,https://www.letras.mus.br/danilo-e-davi/apaga-apaga-apaga/,-1
4,Apaga Apaga Apaga,musica4,musica4_trecho2,"Oi, boa noite, só vim pedir um tempo pra dar tempo de esquecer Especialmente hoje, coração acordou me pressionando pra te ver Saiu de casa, não posta nada, esconde as farra Apaga, apaga, apaga",Danilo e Davi,2024,34,https://www.letras.mus.br/danilo-e-davi/apaga-apaga-apaga/,-1
332,Apaixonadinha (part. Léo Santana e Didá Banda Feminina),musica332,musica332_trecho1,Sabe por que fico mandando mensagem querendo te ver? Sabe por quê? Você me faz bem Eu não consigo pensar em ninguém,Marília Mendonça,2019,22,https://www.letras.mus.br/marilia-mendonca/apaixonadinha-part-leo-santana-e-dida-banda-feminina/,-1
332,Apaixonadinha (part. Léo Santana e Didá Banda Feminina),musica332,musica332_trecho2,"Ó que coisa boa! Tô sorrindo à toa Tô 100% de boa, de boa, de boa",Marília Mendonça,2019,16,https://www.letras.mus.br/marilia-mendonca/apaixonadinha-part-leo-santana-e-dida-banda-feminina/,-1
332,Apaixonadinha (part. Léo Santana e Didá Banda Feminina),musica332,musica332_trecho5,"Ô meu neném, eu preciso do seu corpo Você me faz tão bem Tá tudo certo, tamo junto e misturado Vem, vem, vem",Marília Mendonça,2019,23,https://www.letras.mus.br/marilia-mendonca/apaixonadinha-part-leo-santana-e-dida-banda-feminina/,-1
575,Apaixonado Por Você,musica575,musica575_trecho2,Numa noite de domingo Numa festa com os amigos Aqui no planeta terra Você foi uma estrela,Zezé Di Camargo & Luciano,2005,17,https://www.letras.mus.br/zeze-di-camargo-e-luciano/149299/,-1
575,Apaixonado Por Você,musica575,musica575_trecho3,Que brilhou no céu A minha espera A gente se esbarrou Um clima então ficou,Zezé Di Camargo & Luciano,2005,15,https://www.letras.mus.br/zeze-di-camargo-e-luciano/149299/,-1
575,Apaixonado Por Você,musica575,musica575_trecho6,"Até o amanhecer Você tem mel no seu amor E esse doce me deixou assim Assim, apaixonado por você",Zezé Di Camargo & Luciano,2005,19,https://www.letras.mus.br/zeze-di-camargo-e-luciano/149299/,-1
1434,Apaixonado/ A Loira do Carro Branco (pot-pourri),musica1434,musica1434_trecho2,"Não vivo sem ti Sem ti não sei viver Se eu perder seus beijos Juro, querida, que vou morrer",Luan Santana,2009,19,https://www.letras.mus.br/luan-santana/1483635/,-1
1434,Apaixonado/ A Loira do Carro Branco (pot-pourri),musica1434,musica1434_trecho3,Vou sofrer por ti Por ti vou sofrer Se for meu destino Apaixonado quero morrer.,Luan Santana,2009,15,https://www.letras.mus.br/luan-santana/1483635/,-1
1434,Apaixonado/ A Loira do Carro Branco (pot-pourri),musica1434,musica1434_trecho4,"Viajando solitário mergulhado na tristeza Numa curva da estrada eu tive uma surpresa Uma loira encantadora bonita por natureza Me pediu uma carona eu atendi com destreza Sentou bem pertinho de mim com muita delicadeza O meu carro foi o trono, eu passei a ser o dono da rainha da beleza",Luan Santana,2009,51,https://www.letras.mus.br/luan-santana/1483635/,-1
1434,Apaixonado/ A Loira do Carro Branco (pot-pourri),musica1434,musica1434_trecho5,"Foi o dia mais feliz que o meu coração sentiu Mas meu mundo encantado de repente destruiu Ao ver a loura tremendo, gemendo e suando frio Parei o carro depressa na travessia de um rio Enquanto eu fui buscar a água, que tão triste ela pediu Ouvi cantar os pneus e me dizendo adeus com meu carro ela sumiu",Luan Santana,2009,59,https://www.letras.mus.br/luan-santana/1483635/,-1
1434,Apaixonado/ A Loira do Carro Branco (pot-pourri),musica1434,musica1434_trecho6,"Somente um bilhetinho na estrada eu encontrei E quando acabei de ler emocionado eu fiquei No bilhete ela dizia por você me apaixonei Só peço que me perdoe, o golpe que eu lhe dei",Luan Santana,2009,34,https://www.letras.mus.br/luan-santana/1483635/,-1
1434,Apaixonado/ A Loira do Carro Branco (pot-pourri),musica1434,musica1434_trecho7,"Para alimentar a esperança o seu carro eu levarei Me perdoe por favor, quando me der seu amor o carro eu entregarei Quem estiver me ouvindo preste muita atenção O meu carro não tem placa mas vou dar a descrição É branco e tem uma loura charmosa na direção Dou o carro de presente a quem fizer a prisão",Luan Santana,2009,59,https://www.letras.mus.br/luan-santana/1483635/,-1
1434,Apaixonado/ A Loira do Carro Branco (pot-pourri),musica1434,musica1434_trecho8,"Por ela ter roubado o carro já tem absolvição Mas vou lhe dar um castigo vai ter que viver comigo, Por roubar meu coração.",Luan Santana,2009,24,https://www.letras.mus.br/luan-santana/1483635/,-1
1306,Apaixonados Pela Lua,musica1306,musica1306_trecho2,Não ficaremos juntos Se não soubermos a arte de amar Esse segredo tão bonito do caminho Hieroglifos de um livro para decifrar,Paula Fernandes,2009,22,https://www.letras.mus.br/paula-fernandes/1497074/,-1
419,Apelido Carinhoso,musica419,musica419_trecho1,"Amor, não é segredo entre a gente Que o meu término é recente E você tá arrumando o que ela revirou",Gusttavo Lima,2017,21,https://www.letras.mus.br/gusttavo-lima/apelido-carinhoso/,-1
419,Apelido Carinhoso,musica419,musica419_trecho3,"Eu sei que você poderia ter escolhido alguém menos complicado Que não tivesse, no presente, uma pessoa do passado Aceitar essa situação é uma forma de amor Mas eu preciso que você me faça só mais um favor",Gusttavo Lima,2017,38,https://www.letras.mus.br/gusttavo-lima/apelido-carinhoso/,-1
419,Apelido Carinhoso,musica419,musica419_trecho4,Ainda não me chame de meu nego Ainda não me chame de bebê Porque era assim que ela me chamava E um apelido carinhoso é o mais difícil de esquecer,Gusttavo Lima,2017,30,https://www.letras.mus.br/gusttavo-lima/apelido-carinhoso/,-1
419,Apelido Carinhoso,musica419,musica419_trecho6,"Eu sei que você poderia ter escolhido alguém menos complicado Que não tivesse, no presente, uma pessoa do passado Aceitar essa situação é uma prova de amor Mas eu preciso que você me faça só mais um favor",Gusttavo Lima,2017,38,https://www.letras.mus.br/gusttavo-lima/apelido-carinhoso/,-1
1383,Aquele  1% (part. Wesley Safadão),musica1383,musica1383_trecho2,"Ligo no outro dia no estilo Don Juan Dormiu bem, meu amor? É domingo de manhã Vamos pegar uma praia, deu saudade do seu beijo Trato todas iguais, esse é meu defeito",Marcos & Belutti,2015,32,https://www.letras.mus.br/marcos-belutti/aquele-um-por-cento/,-1
1042,Aqui É o Seu Lugar,musica1042,musica1042_trecho1,Não dá pra entender o meu coração Mudou de amizade pra louca paixão Então foi dessa forma que eu percebi Não quero te assustar ou me iludir,Luan Santana,2009,27,https://www.letras.mus.br/luan-santana/1407541/,-1
1042,Aqui É o Seu Lugar,musica1042,musica1042_trecho2,Não dá mais Não dá pra enganar ou querer fugir Não dá mais Se esse sentimento vai crescendo em mim Mas tenho que encarar essa decisão De me confessar e abrir meu coração,Luan Santana,2009,33,https://www.letras.mus.br/luan-santana/1407541/,-1
387,Arranhão,musica387,musica387_trecho3,"Aí que mora o perigo, aí que eu caio lindo Aí que eu sei das consequências, mesmo assim vou indo É que vale a pena, vale a cama, vale o risco O que é um arranhão pra quem já tá fudido?",Henrique & Juliano,2021,41,https://www.letras.mus.br/henrique-e-juliano/arranhao/,-1
387,Arranhão,musica387,musica387_trecho4,"Aí que mora o perigo, aí que eu caio lindo Aí que eu sei das consequências, mesmo assim vou indo É que vale a pena, vale a cama, vale o risco O que é um arranhão pra quem já tá fudido? Oh, oh, oh, oh",Henrique & Juliano,2021,45,https://www.letras.mus.br/henrique-e-juliano/arranhao/,-1
387,Arranhão,musica387,musica387_trecho8,"É que vale a pena, vale a cama, vale o risco O que é um arranhão pra quem já tá fudido?",Henrique & Juliano,2021,21,https://www.letras.mus.br/henrique-e-juliano/arranhao/,-1
1445,Arrasta,musica1445,musica1445_trecho1,"Você se lembra que quase enlouqueci de saudade de você Você toda se achando, me esnobava e nem queria saber Quebrou a cara mais uma vez com alguém que queria curtição Agora vem toda dengosa, carinhosa, implorando meu perdão Se você acha que implorando meu amor, eu vou te perdoar Pode ir tirando seu cavalinho da chuva, senão ele vai molhar Meu coração está com o sinal fechado no vermelho pra você Desaparece, porque a partir de agora eu não quero mais te ver",Gusttavo Lima,2008,84,https://www.letras.mus.br/gusttavo-lima/1581184/,-1
1445,Arrasta,musica1445,musica1445_trecho2,"Agora arrasta Arrasta atrás de mim Mas eu não vou te dar o meu amor Pega, descendo, agora desapareça Você só me enganou! Se você acha que implorando meu amor, eu vou te perdoar Pode ir tirando seu cavalinho da chuva, senão ele vai molhar Meu coração está com o sinal fechado no vermelho pra você Desaparece porque a partir de agora eu não quero mais te ver",Gusttavo Lima,2008,68,https://www.letras.mus.br/gusttavo-lima/1581184/,-1
1445,Arrasta,musica1445,musica1445_trecho3,"Agora arrasta Arrasta atrás de mim Mas eu não vou te dar o meu amor Pega, descendo, agora desapareça Você só me enganou!",Gusttavo Lima,2008,23,https://www.letras.mus.br/gusttavo-lima/1581184/,-1
1226,As Mina Pira,musica1226,musica1226_trecho3,O churrascão vai comer solto A champa não pode faltar Liga pra quatro ou cinco amigas Traz o biquíni Que hoje o sol tá de rachar,Fernando e Sorocaba,2013,26,https://www.letras.mus.br/fernando-sorocaba/as-mina-pira/,-1
1226,As Mina Pira,musica1226,musica1226_trecho10,O churrascão vai comer solto A champa não pode faltar Liga pra quatro ou cinco amigas Traz o biquíni (não esquece!) Que hoje o sol tá de rachar,Fernando e Sorocaba,2013,28,https://www.letras.mus.br/fernando-sorocaba/as-mina-pira/,-1
1226,As Mina Pira,musica1226,musica1226_trecho15,A festa tá bombada Não até de madrugada Vem prá cá!,Fernando e Sorocaba,2013,11,https://www.letras.mus.br/fernando-sorocaba/as-mina-pira/,-1
914,As Promessas do Bom Pastor,musica914,musica914_trecho1,Vou sair pelos prados buscando Ovelhas que estão sem pastor Eu as trarei com carinho De volta sem fome ou temor,Edmilson Aparecido,2015,21,https://www.letras.mus.br/edmilson-aparecido/as-promessas-do-bom-pastor/,-1
914,As Promessas do Bom Pastor,musica914,musica914_trecho2,"Nos meus ombros, ovelhas feridas Sem dor poderão descansar Devolverei os seus campos Darei novamente a paz",Edmilson Aparecido,2015,17,https://www.letras.mus.br/edmilson-aparecido/as-promessas-do-bom-pastor/,-1
914,As Promessas do Bom Pastor,musica914,musica914_trecho4,Maus pastores que perdem ovelhas Distantes de mim os terei Noutras pastagens seguras Pastores ﬁéis chamarei,Edmilson Aparecido,2015,16,https://www.letras.mus.br/edmilson-aparecido/as-promessas-do-bom-pastor/,-1
914,As Promessas do Bom Pastor,musica914,musica914_trecho5,Novo reino farei do meu povo Rebanho sem mais opressão Todos serão conduzidos A vida por minhas mãos,Edmilson Aparecido,2015,18,https://www.letras.mus.br/edmilson-aparecido/as-promessas-do-bom-pastor/,-1
914,As Promessas do Bom Pastor,musica914,musica914_trecho7,Se uma ovelha deixar o meu campo E outro caminho seguir Deixo o rebanho seguro E vou procurar a infeliz,Edmilson Aparecido,2015,20,https://www.letras.mus.br/edmilson-aparecido/as-promessas-do-bom-pastor/,-1
1469,Às Vezes,musica1469,musica1469_trecho3,Às vezes eu te amo muito mais que gosto Às vezes te desejo muito mais que posso Às vezes eu me pego aqui chorando olhando a sua foto,Henrique & Juliano,2014,28,https://www.letras.mus.br/henrique-e-juliano/as-vezes/,-1
552,Assunto Delicado (part. Xand Avião),musica552,musica552_trecho1,"Tá seguindo a sua vida, né? Já tem até outra pessoa Aparentemente você tá de boa",Guilherme & Benuto,2023,16,https://www.letras.mus.br/guilherme-e-benuto/assunto-delicado-part-xand-aviao/,-1
552,Assunto Delicado (part. Xand Avião),musica552,musica552_trecho2,Mas essa pessoa aí mandou parar de me seguir Essa pessoa aí mandou você me bloquear Será que isso tudo é medo De você me procurar?,Guilherme & Benuto,2023,26,https://www.letras.mus.br/guilherme-e-benuto/assunto-delicado-part-xand-aviao/,-1
552,Assunto Delicado (part. Xand Avião),musica552,musica552_trecho7,Mas essa pessoa aí mandou parar de me seguir Essa pessoa aí mandou você me bloquear Parece que isso tudo é medo De você me procurar,Guilherme & Benuto,2023,26,https://www.letras.mus.br/guilherme-e-benuto/assunto-delicado-part-xand-aviao/,-1
297,Até a Próxima Vida,musica297,musica297_trecho2,Quem nunca rodou essa cidade E quando viu tava na porta De quem mais tinha saudade?,Henrique & Juliano,2021,16,https://www.letras.mus.br/henrique-e-juliano/ate-a-proxima-vida/,-1
297,Até a Próxima Vida,musica297,musica297_trecho4,"Até a próxima vida, mas se liga Se der ruim com esse doido aí Cê lembra que eu sou top dois da sua lista",Henrique & Juliano,2021,24,https://www.letras.mus.br/henrique-e-juliano/ate-a-proxima-vida/,-1
297,Até a Próxima Vida,musica297,musica297_trecho5,"Até a próxima vida, mas se liga Se der ruim com esse doido aí Cê nem pensa, me grita",Henrique & Juliano,2021,19,https://www.letras.mus.br/henrique-e-juliano/ate-a-proxima-vida/,-1
1140,Até o Final,musica1140,musica1140_trecho2,"A carta que mandei não fui eu que escrevi E o poema que te recitei num livro eu li Não sou bom de futebol e por você já chorei Mas é de verdade, estou te amando e me apaixonei",Fernando e Sorocaba,2009,39,https://www.letras.mus.br/fernando-sorocaba/1602775/,-1
781,Atrasadinha (part. Ferrugem),musica781,musica781_trecho4,"Vamos pular A parte que eu peço aquele vinho do bom A taça não merece tirar seu batom Deixa comigo, que pra isso eu tenho o dom",Felipe Araújo,2019,27,https://www.letras.mus.br/felipe-araujo/atrasadinha/,-1
781,Atrasadinha (part. Ferrugem),musica781,musica781_trecho11,"E vamos pular A parte que eu peço aquele vinho do bom A taça não merece tirar seu batom Deixa comigo, que pra isso eu tenho o dom",Felipe Araújo,2019,28,https://www.letras.mus.br/felipe-araujo/atrasadinha/,-1
676,Áudio,musica676,musica676_trecho3,Eu tô gravando esse áudio Pra dizer que não dá mais Pra aguentar essa saudade de você Pra entender o quanto ainda te quero,Diego e Victor Hugo,2019,24,https://www.letras.mus.br/diego-victor-hugo/audio/,-1
676,Áudio,musica676,musica676_trecho4,"Eu tô jogando orgulho fora Chego aí em meia hora Pra acabar com esse clima Você vai ver, eu tô falando sério Áudio enviado com sucesso",Diego e Victor Hugo,2019,26,https://www.letras.mus.br/diego-victor-hugo/audio/,-1
891,Aurora do Mundo,musica891,musica891_trecho1,Quem teve os amores que tive na vida É gente entendida na mágoa e na dor Não sabe por certo que um doce carinho Às vezes é espinho em forma de flor,Belmonte e Amaraí,2021,32,https://www.letras.mus.br/belmonte-e-amarai/1002024/,-1
891,Aurora do Mundo,musica891,musica891_trecho2,Estando sofrendo aqui na cidade A louca saudade de um certo amor Busquei o remédio pra mente saudosa Na vida gostosa do interior,Belmonte e Amaraí,2021,23,https://www.letras.mus.br/belmonte-e-amarai/1002024/,-1
891,Aurora do Mundo,musica891,musica891_trecho3,"Cruzei os cerrados, chapadas e serras Pro lado das terras de Minas Gerais Vi campos floridos e belos cenários Ouvi os canários nos macaubais",Belmonte e Amaraí,2021,24,https://www.letras.mus.br/belmonte-e-amarai/1002024/,-1
891,Aurora do Mundo,musica891,musica891_trecho5,Passei uma noite no rancho amizade E vi na saudade o começo do fim A chuva caía naquele tugúrio Num triste murmúrio por sobre o capim,Belmonte e Amaraí,2021,26,https://www.letras.mus.br/belmonte-e-amarai/1002024/,-1
891,Aurora do Mundo,musica891,musica891_trecho7,"Voltei pra cidade, fiquei na agonia Até que um dia meu bem encontrei Beijei a menina com todo carinho E aquele rostinho acariciei",Belmonte e Amaraí,2021,23,https://www.letras.mus.br/belmonte-e-amarai/1002024/,-1
891,Aurora do Mundo,musica891,musica891_trecho8,Cantando seguiu-me a linha da vida Na estrada florida que eu lhe mostrei Porque ela sabe que agora é só minha És minha rainha eu sou o seu rei,Belmonte e Amaraí,2021,29,https://www.letras.mus.br/belmonte-e-amarai/1002024/,-1
394,Ausência,musica394,musica394_trecho1,"Sei bem O que te faz bem, eu sei Mas no fundo eu já tentei Não faltou coragem",Marília Mendonça,2018,18,https://www.letras.mus.br/marilia-mendonca/ausencia/,-1
394,Ausência,musica394,musica394_trecho3,"Sei Que o pra sempre virou pó E na cabeça deu um nó Mas eu tô bem consciente Mas amei Amei sozinha, mas por dois Me conformei que agora, e não depois Vou ter que seguir em frente",Marília Mendonça,2018,38,https://www.letras.mus.br/marilia-mendonca/ausencia/,-1
394,Ausência,musica394,musica394_trecho5,"Sei Que o pra sempre virou pó E na cabeça deu um nó Mas eu tô bem consciente Mas amei Amei sozinho, mas por dois Me conformei que agora, e não depois Vou ter que seguir em frente",Marília Mendonça,2018,38,https://www.letras.mus.br/marilia-mendonca/ausencia/,-1
1333,Avisa Que Eu Cheguei (part. Ivete Sangalo),musica1333,musica1333_trecho2,Larguei de mão De quem não quis me dar a mão Coração não é mais pau mandado Só faltava um empurrão bem dado Pra acordar pra vida e eu não tô sozinha Eu tô com a Ivete Sangalo,Naiara Azevedo,2017,38,https://www.letras.mus.br/naiara-azevedo/avisa-que-eu-cheguei/,-1
1333,Avisa Que Eu Cheguei (part. Ivete Sangalo),musica1333,musica1333_trecho8,Larguei de mão De quem não me quis dar a mão Coração não é mais pau mandado Só faltava um empurrão bem dado Pra acordar pra vida e eu não tô sozinha Eu tô com Naiara Azevedo,Naiara Azevedo,2017,37,https://www.letras.mus.br/naiara-azevedo/avisa-que-eu-cheguei/,-1
1286,Baby Fala Pra Mim (Quelq'um M'a Dit),musica1286,musica1286_trecho1,"Será que tudo que por nossa vida passa Tem motivos e que só o coração É quem conhece o verdadeiro amor? E as palavras tem poder, então",Leonardo,2011,27,https://www.letras.mus.br/leonardo/1983922/,-1
1286,Baby Fala Pra Mim (Quelq'um M'a Dit),musica1286,musica1286_trecho3,"Eu sei que um gesto vale mais que mil palavras Mas é sempre bom a gente ouvir Um eu te amo, um adoro você Por isso eu quero ouvir você dizer",Leonardo,2011,31,https://www.letras.mus.br/leonardo/1983922/,-1
637,Baby Me Atende (part. Dilsinho),musica637,musica637_trecho2,"Amor e raiva andam lado a lado Porta retratos e quadros, tudo quebrado É o que tá tendo Pedaço de ex amor pra todo lado Tá doendo, tô sofrendo E ela não tá me atendendo",Matheus Fernandes,2021,35,https://www.letras.mus.br/matheus-fernandes/baby-me-atende/,-1
1058,Bagunça Minha Vida,musica1058,musica1058_trecho1,"Não era pra ser mas foi Eu tentei frear, não deu É que esse seu beijo foi, acima da média e eu Capotei Tô querendo você toda hora Vacilei E a saudade tá na minha cola",George Henrique e Rodrigo,2019,36,https://www.letras.mus.br/george-henrique-rodrigo/bagunca-minha-vida/,-1
1058,Bagunça Minha Vida,musica1058,musica1058_trecho3,Bagunça minha vida Revira minha cama Meu coração não liga Se gosta ou se ama Se vai durar um mês ou uma hora Não tem que ser pra sempre Tem que ser gostoso agora,George Henrique e Rodrigo,2019,34,https://www.letras.mus.br/george-henrique-rodrigo/bagunca-minha-vida/,-1
1323,Bala de Prata,musica1323,musica1323_trecho1,Criminosa Não posso olhar dentro do seu olhar Bala de prata acerta pra matar Virei seu refém e não quero escapar,Fernando e Sorocaba,2008,21,https://www.letras.mus.br/fernando-sorocaba/1116095/,-1
1323,Bala de Prata,musica1323,musica1323_trecho2,Bandida Você atirou em minha direção E acertou bem no meu coração Minha vida ficou na palma de suas mãos,Fernando e Sorocaba,2008,20,https://www.letras.mus.br/fernando-sorocaba/1116095/,-1
1323,Bala de Prata,musica1323,musica1323_trecho3,"Hoje cedo acordei, mas sei lá Uma coisa diferente em mim O meu corpo arranhado, suado Uma história sem começo e fim",Fernando e Sorocaba,2008,22,https://www.letras.mus.br/fernando-sorocaba/1116095/,-1
1323,Bala de Prata,musica1323,musica1323_trecho5,Não posso olhar dentro do seu olhar Bala de prata acerta pra matar Virei seu refém e não quero escapar,Fernando e Sorocaba,2008,20,https://www.letras.mus.br/fernando-sorocaba/1116095/,-1
1323,Bala de Prata,musica1323,musica1323_trecho7,"Estou vivendo na cela da paixão Eu fui condenado pelo amor Ela é perigo, é abrigo Uma mistura de querer e dor",Fernando e Sorocaba,2008,22,https://www.letras.mus.br/fernando-sorocaba/1116095/,-1
1135,Balada Louca (part. João Neto e Frederico),musica1135,musica1135_trecho1,Meu Deus do céu aonde é que eu tô Alguém me explica me ajuda por favor Bebi demais na noite passada E eu só me lembro do começo da balada,Munhoz & Mariano,2012,30,https://www.letras.mus.br/munhoz-mariano/balada-louca/,-1
326,Balanço da Rede (part. Xand Avião),musica326,musica326_trecho1,"Tô off pra disputa, quero ser prioridade Quero amor inteiro, não aceito só metade Vou te excluir se não se decidir Vai entregar seu coração pra ele ou pra mim?",Matheus Fernandes,2021,30,https://www.letras.mus.br/matheus-fernandes/balanco-da-rede-part-xand-aviao/,-1
326,Balanço da Rede (part. Xand Avião),musica326,musica326_trecho3,"No balanço da rede, só tomando vento O pé na parede, só pra dar o movimento Comigo tu viaja, com ele, tu perde tempo Fazer amor é fácil, quero ver ter sentimento",Matheus Fernandes,2021,32,https://www.letras.mus.br/matheus-fernandes/balanco-da-rede-part-xand-aviao/,-1
326,Balanço da Rede (part. Xand Avião),musica326,musica326_trecho6,"Olha, eu tô off pra disputa, quero ser prioridade Olha que quero amor inteiro, não aceito só metade Vou te excluir se não se decidir Vai entregar seu coração pra ele ou pra mim?",Matheus Fernandes,2021,34,https://www.letras.mus.br/matheus-fernandes/balanco-da-rede-part-xand-aviao/,-1
326,Balanço da Rede (part. Xand Avião),musica326,musica326_trecho9,"No balanço da rede, só tomando vento O pé na parede, só pra dar- (balança, balança) Comigo tu viaja, com ele, tu perde tempo Fazer amor é fácil, quero ver ter sentimento",Matheus Fernandes,2021,32,https://www.letras.mus.br/matheus-fernandes/balanco-da-rede-part-xand-aviao/,-1
1481,Bara Bara (part. Bruno & Marrone),musica1481,musica1481_trecho2,"E quando eu te pegar, você vai ficar louca Vai ficar doidinha, doidinha dentro da roupa Quando eu te pegar vou fazer diferente Tenho certeza, vai pirar a sua mente A bebida tá subindo, a cabeça enlouquecendo O clima tá esquentando, só vai dar eu e você Pra gente então fazer",Cristiano Araújo,2012,51,https://www.letras.mus.br/cristiano-araujo/1999546/,-1
173,Barulho do Foguete,musica173,musica173_trecho1,Cadê a foto de vocês Com a legenda de textão? Cadê o nome dele na sua bio Do lado de um coração?,Zé Neto e Cristiano,2023,22,https://www.letras.mus.br/ze-neto-cristiano/barulho-do-foguete/,-1
173,Barulho do Foguete,musica173,musica173_trecho3,Que pena que cês terminaram Achei que ia durar pra sempre Tô triste com um negócio desse Escuta aí o barulho do foguete,Zé Neto e Cristiano,2023,23,https://www.letras.mus.br/ze-neto-cristiano/barulho-do-foguete/,-1
173,Barulho do Foguete,musica173,musica173_trecho4,"Que pena que cês terminaram Achei que ia durar pra sempre Tô triste com um negócio desse Escuta aí o barulho do foguete, ó",Zé Neto e Cristiano,2023,24,https://www.letras.mus.br/ze-neto-cristiano/barulho-do-foguete/,-1
853,Bateria Acabou (part. Marília Mendonça),musica853,musica853_trecho2,Resolvi olhar as suas fotos Saber como você está Parece até que tem alguém Fiquei mal por te ver bem,Zé Neto e Cristiano,2017,20,https://www.letras.mus.br/ze-neto-cristiano/bateria-acabou/,-1
695,Batom de Cereja,musica695,musica695_trecho1,"Parei, pensei Quase travei Será que agora eu vou passar a vez Será que eu vou ficar de boa Pegando outra e vendo você ficar com outra pessoa?",Israel & Rodolffo,2021,28,https://www.letras.mus.br/israel-rodolfo/batom-de-cereja/,-1
251,Bebaça (part. Maiara & Maraisa),musica251,musica251_trecho2,"Tentou agarrar o garçom Derrubou a caixa de som Pra variar, cê queimou a largada Tentou até ligar pro ex Pra sua sorte, eu não deixei Já tava tudo rodando, rodando Pediu outra rodada",Marília Mendonça,2019,34,https://www.letras.mus.br/marilia-mendonca/bebaca/,-1
682,Bebi Liguei,musica682,musica682_trecho3,"Faltou coragem pra dizer que não Bebi, liguei, parei no seu colchão Chego apaixonado e saio arrependido Amar por dois só me dá prejuízo",Marília Mendonça,2019,24,https://www.letras.mus.br/marilia-mendonca/bebi-liguei/,-1
682,Bebi Liguei,musica682,musica682_trecho4,"Faltou coragem pra dizer que não Bebi, liguei, parei no seu colchão Chego apaixonado e saio arrependido Amar por dois só me dá prejuízo Só me dá prejuízo",Marília Mendonça,2019,28,https://www.letras.mus.br/marilia-mendonca/bebi-liguei/,-1
682,Bebi Liguei,musica682,musica682_trecho8,Chego apaixonado e saio arrependido Amar por dois só me dá prejuízo,Marília Mendonça,2019,12,https://www.letras.mus.br/marilia-mendonca/bebi-liguei/,-1
