ranking_posicao,musica,tag_musica,tag_trecho,ESTROFE,artista,ano,ntokens,url,topic
1439,100% Você,musica1439,musica1439_trecho1,"A saudade é uma prova que valeu o que passou Eu me perco, não me acho sem você meu amor Essa porta está aberta, nunca pense em desistir Hoje o Sol nasceu só pra te ver sorrir",Fernando e Sorocaba,2020,37,https://www.letras.mus.br/fernando-sorocaba/1459131/,-1
1439,100% Você,musica1439,musica1439_trecho3,"Eu queria ser poeta, mas eu sei nunca vou ser Um poeta pensa muito e eu só penso em você Eu viajo e imagino um final só pra nós dois O passado a gente deixa pra depois",Fernando e Sorocaba,2020,37,https://www.letras.mus.br/fernando-sorocaba/1459131/,-1
1045,11 Vidas,musica1045,musica1045_trecho1,"Me pareço tanto com você Olhando dá pra ver, seu rosto lembra o meu Desde o primeiro aniversário O primeiro passo, sempre pronto pra me defender",Lucas Lucco,2014,26,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1045,11 Vidas,musica1045,musica1045_trecho3,"Mas eu só quero lembrar Que de 10 vidas, onze eu te daria Que foi vendo você Que eu aprendi a lutar",Lucas Lucco,2014,22,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1045,11 Vidas,musica1045,musica1045_trecho4,"Mas eu só quero lembrar Antes que meu tempo acabe, pra você não se esquecer Que se Deus me desse uma chance de viver outra vez Eu só queria se tivesse você",Lucas Lucco,2014,32,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1045,11 Vidas,musica1045,musica1045_trecho7,"Mas eu só quero lembrar Que de 10 vidas, 11 eu te daria Que foi vendo você Que eu aprendi a lutar",Lucas Lucco,2014,22,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1045,11 Vidas,musica1045,musica1045_trecho8,"Mas eu só quero lembrar Antes que meu tempo acabe, pra você não se esquecer Que se Deus me desse uma chance de viver outra vez",Lucas Lucco,2014,26,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1045,11 Vidas,musica1045,musica1045_trecho10,Eu só queria se tivesse você Eu só queria se tivesse você,Lucas Lucco,2014,12,https://www.letras.mus.br/lucas-lucco/11-vidas/,-1
1459,126 Cabides,musica1459,musica1459_trecho3,E eu nem quis te ver de malas prontas Levando o que eu temia Suas roupas e minha alegria E eu nem quis te ver de malas prontas Nós dois não mais existe Só ficaram 126 cabides,Simone & Simaria,2016,37,https://www.letras.mus.br/simone-simaria-as-coleguinhas/126-cabides/,-1
1459,126 Cabides,musica1459,musica1459_trecho5,E eu nem quis te ver de malas prontas Levando o que eu temia Suas roupas e minha alegria E eu nem quis te ver de malas prontas Nós dois não mais existe,Simone & Simaria,2016,33,https://www.letras.mus.br/simone-simaria-as-coleguinhas/126-cabides/,-1
1430,24 Horas,musica1430,musica1430_trecho4,"Queria tanto poder te falar Daquele tempo que não vai voltar É tentação, mais que paixão São 24 horas de você no coração",Luan Santana,2012,23,https://www.letras.mus.br/luan-santana/24-horas/,-1
1262,24 Horas (Pensando Em Você),musica1262,musica1262_trecho1,"24 horas pensando em você 24 horas querendo te ver 24 horas por dia pensando em te encontrar Porque eu quero, eu quero, eu quero tanto te amar",Léo Magalhães,2010,28,https://www.letras.mus.br/leo-magalhaes/1722916/,-1
1262,24 Horas (Pensando Em Você),musica1262,musica1262_trecho3,"24 horas pensando em você 24 horas querendo te ver 24 horas no dia pensando em te encontrar Porque eu quero, eu quero, eu quero tanto te amar",Léo Magalhães,2010,28,https://www.letras.mus.br/leo-magalhaes/1722916/,-1
865,24 Horas de Amor/ Só Dá Você Na Minha Vida/ Pense Em Mim/ Talismã (pot-pourri),musica865,musica865_trecho1,Quando acordei pela manhã Senti um perfume que há muito Muito tempo não sentia Olhei depressa ao meu redor E apalpei o seu lugar Em nossa cama tão vazia,Ícaro e Gilmar,2020,29,https://www.letras.mus.br/icaro-e-gilmar/24-horas-de-amor-so-da-voce-na-minha-vida-pense-em-mim-talisma-pot-pourri/,-1
865,24 Horas de Amor/ Só Dá Você Na Minha Vida/ Pense Em Mim/ Talismã (pot-pourri),musica865,musica865_trecho5,"Eu tentei, eu lutei, fiz o possível Mas viver sem você é impossível Eu tentei, eu busquei outra saída Mas o que fazer se só dá você na minha vida",Ícaro e Gilmar,2020,30,https://www.letras.mus.br/icaro-e-gilmar/24-horas-de-amor-so-da-voce-na-minha-vida-pense-em-mim-talisma-pot-pourri/,-1
865,24 Horas de Amor/ Só Dá Você Na Minha Vida/ Pense Em Mim/ Talismã (pot-pourri),musica865,musica865_trecho10,Sabe quanto tempo não te vejo Cada vez você mais longe Mas eu gosto de você Por quê?,Ícaro e Gilmar,2020,18,https://www.letras.mus.br/icaro-e-gilmar/24-horas-de-amor-so-da-voce-na-minha-vida-pense-em-mim-talisma-pot-pourri/,-1
1517,3 de Maio,musica1517,musica1517_trecho1,"Se todo lugar que eu olho eu vejo seu rosto Se a brisa do oceano vem, me traz seu gosto Quando você chega perto, eu quase desmaio Vai ficar marcado, hoje, dia 3 de maio",Luan Santana,2012,35,https://www.letras.mus.br/luan-santana/3-de-maio/,-1
1517,3 de Maio,musica1517,musica1517_trecho2,"Acordei bem cedo e decidi tentar a sorte Na minha vida, a timidez sempre falou mais forte O seu não eu já ganhei, se me esnobar eu saio Vai ficar marcado, hoje, dia 3 de maio",Luan Santana,2012,36,https://www.letras.mus.br/luan-santana/3-de-maio/,-1
1517,3 de Maio,musica1517,musica1517_trecho4,Quando o amor bate na porta é só deixar ele entrar Na vida tem escolhas e o mais certo é não ter medo de errar O beijo tão gostoso que você me deu me fez esquecer da hora Eu viajei direto pra saturno e não voltei até agora,Luan Santana,2012,48,https://www.letras.mus.br/luan-santana/3-de-maio/,-1
1187,360 O Arrocha do Poder,musica1187,musica1187_trecho3,"180, 180, 360 180, 180, 360 É fácil de pegar, difícil de esquecer O cara da pegada quer te ensinar a fazer",Thiago Brava,2012,22,https://www.letras.mus.br/thiago-brava/360-o-arrocha-do-poder/,-1
1187,360 O Arrocha do Poder,musica1187,musica1187_trecho4,"180, 180, 360 180, 180, 360 É fácil de pegar, difícil de esquecer Se liga na pegada, é o arrocha do poder",Thiago Brava,2012,22,https://www.letras.mus.br/thiago-brava/360-o-arrocha-do-poder/,-1
1145,365 Dias,musica1145,musica1145_trecho1,Ainda vou aonde a gente ia Pensando em te ver de novo Minha esperança ainda fantasia nosso reencontro,Thaeme e Thiago,2012,18,https://www.letras.mus.br/thaeme-thiago/1985791/,-1
1145,365 Dias,musica1145,musica1145_trecho2,Desenhei teu rosto no teto do meu quarto Pra dormir sempre te olhando E ao fechar os olhos me vejo te amando Por isso que eu acordo sempre chorando,Thaeme e Thiago,2012,29,https://www.letras.mus.br/thaeme-thiago/1985791/,-1
1145,365 Dias,musica1145,musica1145_trecho3,Hoje faz trezentos e sessenta e cinco dias Faz um ano que você se foi Refazendo um resumo da minha vida Vejo que tudo que construí não me valeu a pena Porque tudo que eu fiz foi pensando em nós dois,Thaeme e Thiago,2012,41,https://www.letras.mus.br/thaeme-thiago/1985791/,-1
1145,365 Dias,musica1145,musica1145_trecho6,"Comprei o mesmo perfume que o seu Passei na roupa que você deixou E durmo abraçado, inconformado Me perguntando aonde foi que a gente errou",Thaeme e Thiago,2012,25,https://www.letras.mus.br/thaeme-thiago/1985791/,-1
979,4 e 15,musica979,musica979_trecho1,"Quatro e quinze, vem falar comigo Diz que eu tô sumida Eu respondi: Pois é",Marília Mendonça,2015,15,https://www.letras.mus.br/marilia-mendonca/quatro-e-quinze/,-1
979,4 e 15,musica979,musica979_trecho2,"Aqui tá tudo bem, tudo do mesmo jeito Com os mesmos defeitos A diferença é que alguém me aceitou do jeito que eu sou Mas que bom que você perguntou",Marília Mendonça,2015,30,https://www.letras.mus.br/marilia-mendonca/quatro-e-quinze/,-1
979,4 e 15,musica979,musica979_trecho4,"Olha o que você fez Era meu grande amor, hoje é só mais um ex Trocou sua certeza por qualquer talvez Te perdoar não quer dizer que eu vá voltar Tá tarde pra você me ligar",Marília Mendonça,2015,36,https://www.letras.mus.br/marilia-mendonca/quatro-e-quinze/,-1
979,4 e 15,musica979,musica979_trecho5,"Era meu grande amor, hoje é só mais um ex Nunca deu certo dividir amor pra três Se foi tão bom, por que não quis continuar? Não tá na hora de me ligar Desculpa, mas eu vou desligar",Marília Mendonça,2015,38,https://www.letras.mus.br/marilia-mendonca/quatro-e-quinze/,-1
311,5 KM,musica311,musica311_trecho1,"Doente de saudade, me dei alta pra viver Tô contando as horas, são dois dias sem te ver Já deu pra entender que você me faz falta",Henrique & Juliano,2017,27,https://www.letras.mus.br/henrique-e-juliano/5-km/,-1
311,5 KM,musica311,musica311_trecho3,"Desliga esse abajur, que o show não precisa de luz Ação, romance ou suspense, a escolha é sua O filme é só pra arrumar desculpa O filme é só pra arrumar desculpa",Henrique & Juliano,2017,32,https://www.letras.mus.br/henrique-e-juliano/5-km/,-1
311,5 KM,musica311,musica311_trecho4,"Desliga esse abajur, que o show não precisa de luz Ação, romance ou suspense, a escolha é sua O filme é só pra arrumar desculpa A gente pausa, volta e continua",Henrique & Juliano,2017,31,https://www.letras.mus.br/henrique-e-juliano/5-km/,-1
35,50 Reais (part. Maiara & Maraisa),musica35,musica35_trecho1,"Bonito! Que bonito, hein! Que cena mais linda Será que eu estou atrapalhando o casalzinho aí?",Naiara Azevedo,2016,16,https://www.letras.mus.br/naiara-azevedo/50-reais/,-1
35,50 Reais (part. Maiara & Maraisa),musica35,musica35_trecho4,E não precisa se vestir Eu já vi tudo que eu tinha que ver aqui Que decepção Um a zero pra minha intuição,Naiara Azevedo,2016,23,https://www.letras.mus.br/naiara-azevedo/50-reais/,-1
162,60 Segundos,musica162,musica162_trecho3,Você enlouquece o meu coração Você sabe que eu tô em suas mãos,Gusttavo Lima,2011,13,https://www.letras.mus.br/gusttavo-lima/1966132/,-1
162,60 Segundos,musica162,musica162_trecho4,"O tempo passa depressa quando estou com você As horas viram minutos, não consigo entender E o que eu mais quero é viver ao seu lado Cada segundo, amor",Gusttavo Lima,2011,29,https://www.letras.mus.br/gusttavo-lima/1966132/,-1
604,A,musica604,musica604_trecho1,Tá em dúvida Não sabe se é normal gostar de dois Tá entre o que é e o que já foi Vou te ajudar a decidir agora,Luan Santana,2018,27,https://www.letras.mus.br/luan-santana/a/,-1
604,A,musica604,musica604_trecho5,"Tá em dúvida (tá em dúvida) Não sabe se é normal gostar de dois (não é normal) Tá entre o que é e o que já foi (ele já foi) Vou te ajudar a decidir agora, oh",Luan Santana,2018,37,https://www.letras.mus.br/luan-santana/a/,-1
604,A,musica604,musica604_trecho9,"Tá com medo do passado, né? Mas eu sei exatamente o que você quer, é Você não é mulher de Ralé, Lado B Esse disco já furou mete o pé Vem que eu te mostro lado A da vida Cola sua boca aqui na minha Hoje a noite vou te encher de amor oh",Luan Santana,2018,54,https://www.letras.mus.br/luan-santana/a/,-1
1183,A Bela e o Fera,musica1183,musica1183_trecho3,Quem diria Que a Bela e a Fera Formariam no final Um belo casal,Munhoz & Mariano,2011,14,https://www.letras.mus.br/munhoz-mariano/a-bela-e-a-fera/,-1
1216,A Bússola,musica1216,musica1216_trecho1,Eu me perdi tentando acertar E sem saida comecei andar Por uma selva de perigos Não consegui escapar Eu precisava de uma bússola,Luan Santana,2011,23,https://www.letras.mus.br/luan-santana/1779415/,-1
1216,A Bússola,musica1216,musica1216_trecho2,Alguma coisa assim pra me guiar E o seu olhar brilhou na imensidão Salvando meu coração E o sol nasceu pra mim Angústia teve fim Amor descontrolado Vou pra guerra do seu lado,Luan Santana,2011,33,https://www.letras.mus.br/luan-santana/1779415/,-1
256,A Carta,musica256,musica256_trecho2,Está fazendo algum tempo Que uma coisa aqui por dentro Despertou e é tão forte Que eu não pude te contar,Eduardo Costa,2008,21,https://www.letras.mus.br/eduardo-costa/1303708/,-1
256,A Carta,musica256,musica256_trecho7,Quando cheguei no portão da minha casa Como se eu tivesse asas Me senti igual criança Deu vontade de voar,Eduardo Costa,2008,20,https://www.letras.mus.br/eduardo-costa/1303708/,-1
256,A Carta,musica256,musica256_trecho8,"Quase entrei pela janela Minha esposa ali, tão bela Dei um forte e longo abraço E comecei a chorar",Eduardo Costa,2008,19,https://www.letras.mus.br/eduardo-costa/1303708/,-1
1254,A Casa Caiu,musica1254,musica1254_trecho2,"Tô grilado, encanado Por que armou isso comigo? Tô pirado, revoltado Não vou ser mais seu ombro amigo",Fernando e Sorocaba,2009,18,https://www.letras.mus.br/fernando-sorocaba/1603280/,-1
1254,A Casa Caiu,musica1254,musica1254_trecho3,"Para, para, para, tá louca Tá tudo errado, fica longe da minha boca Para, sua casa caiu de vez Eu sei do seu passado, você faz tudo errado O amor tá acabado, eu já tô cansado da sua estupidez",Fernando e Sorocaba,2009,39,https://www.letras.mus.br/fernando-sorocaba/1603280/,-1
171,A Culpa É Nossa,musica171,musica171_trecho1,Tá preocupado com o que eu vou falar Quando alguém perguntar o motivo da gente largar Eu vou falar a verdade Se isso te incomoda,Maiara & Maraisa,2023,25,https://www.letras.mus.br/maiara-maraisa/a-culpa-e-nossa/,-1
171,A Culpa É Nossa,musica171,musica171_trecho2,"Pensasse antes de ter feito O que chama de erro, eu chamo de escolha Ou quer me convencer que alguém colocou uma arma na sua cabeça e falou Beija minha boca?",Maiara & Maraisa,2023,31,https://www.letras.mus.br/maiara-maraisa/a-culpa-e-nossa/,-1
1188,A Distância,musica1188,musica1188_trecho1,"Nunca mais você ouviu falar de mim Mas eu continuei a ter você E toda esta saudade que ficou Tanto tempo já passou, e eu não te esqueci",Zezé Di Camargo & Luciano,2008,28,https://www.letras.mus.br/zeze-di-camargo-e-luciano/1372804/,-1
1188,A Distância,musica1188,musica1188_trecho2,"Quantas vezes eu pensei em voltar E dizer que meu amor, nada mudou Mas o meu silêncio foi maior E na distância morro todo dia sem você saber",Zezé Di Camargo & Luciano,2008,28,https://www.letras.mus.br/zeze-di-camargo-e-luciano/1372804/,-1
1256,A Fila Anda,musica1256,musica1256_trecho1,Tá se achando demais Tá pisando sem dó Tá fazendo besteira uma atrás da outra Tá querendo ficar só,Leonardo,2008,19,https://www.letras.mus.br/leonardo/1241598/,-1
1252,A Fila Andou,musica1252,musica1252_trecho1,Cansei de esperar na janela de casa Me enchi do seu jogo agora vou me virar Não quero mais lágrimas na minha vida,Maria Cecília e Rodolfo,2008,23,https://www.letras.mus.br/maria-cecilia-rodolfo/1302405/,-1
1252,A Fila Andou,musica1252,musica1252_trecho2,Cansei desse papo de te amar sozinho O meu coração tá pedindo carinho Já virei a página da nossa relação,Maria Cecília e Rodolfo,2008,20,https://www.letras.mus.br/maria-cecilia-rodolfo/1302405/,-1
1252,A Fila Andou,musica1252,musica1252_trecho3,"Já deletei você da minha vida Sem nenhum rancor na despedida O que passou, passou, já se esqueceu Não volta mais",Maria Cecília e Rodolfo,2008,21,https://www.letras.mus.br/maria-cecilia-rodolfo/1302405/,-1
630,A Gente Nem Ficou,musica630,musica630_trecho1,A gente nem ficou Mesmo assim eu não tiro você da cabeça O pouco que durou Nosso encontro me faz duvidar Que um dia eu te esqueça,Jorge & Mateus,2012,27,https://www.letras.mus.br/jorge-mateus/a-gente-nem-ficou/,-1
630,A Gente Nem Ficou,musica630,musica630_trecho5,"E a gente nem ficou Uô, uô, uô, uô E olha o que me causou Uô, uô, uô, uô E a gente nem ficou",Jorge & Mateus,2012,24,https://www.letras.mus.br/jorge-mateus/a-gente-nem-ficou/,-1
630,A Gente Nem Ficou,musica630,musica630_trecho6,E a gente nem ficou Mesmo assim eu não tiro você da cabeça E o pouco que durou Nosso encontro me faz duvidar Que um dia eu te esqueça,Jorge & Mateus,2012,29,https://www.letras.mus.br/jorge-mateus/a-gente-nem-ficou/,-1
630,A Gente Nem Ficou,musica630,musica630_trecho12,"E a gente nem ficou Uô, uô, uô, uô E olha o que me causou Uô, uô, uô, uô E a gente nem ficou Uô, uô, uô, uô E a gente nem ficou Uô, uô, uô, uô E a gente nem ficou",Jorge & Mateus,2012,42,https://www.letras.mus.br/jorge-mateus/a-gente-nem-ficou/,-1
1291,A Mala é Falsa (part. Henrique & Juliano),musica1291,musica1291_trecho1,"É, agora tá com tempo pra me escutar Agora diz que ama e que vai mudar Eu sei que a cena é forte, vai doer agora Arrumei minha mala, tô caindo fora",Felipe Araújo,2016,32,https://www.letras.mus.br/felipe-araujo/a-mala-e-falsa-amor/,-1
1291,A Mala é Falsa (part. Henrique & Juliano),musica1291,musica1291_trecho2,"Você não percebeu, mas esfriou Caiu na rotina, você descuidou Eu só queria um pouco de carinho Fica tranquila amor eu tô fingindo",Felipe Araújo,2016,23,https://www.letras.mus.br/felipe-araujo/a-mala-e-falsa-amor/,-1
826,A Noite (La Notte),musica826,musica826_trecho1,"Palavras não bastam, não dá pra entender Esse medo que cresce e não para É uma história que se complicou Eu sei bem o porquê",Gusttavo Lima,2024,25,https://www.letras.mus.br/gusttavo-lima/a-noite/,-1
826,A Noite (La Notte),musica826,musica826_trecho2,Qual é o peso da culpa que eu carrego nos braços? Me entorta as costas e dá um cansaço A maldade do tempo fez Eu me afastar de você,Gusttavo Lima,2024,29,https://www.letras.mus.br/gusttavo-lima/a-noite/,-1
118,A Nossa Praia,musica118,musica118_trecho2,"A nossa praia é amar, beijar Ficar de boa em frente ao mar Com aquela pessoa que eu escolhi pra ficar E tudo que atrasa, deixa a maré levar Deixa levar",Matheus & Kauan,2017,31,https://www.letras.mus.br/matheus-kauan/a-nossa-praia/,-1
118,A Nossa Praia,musica118,musica118_trecho3,"A nossa praia é amar, beijar Ficar de boa em frente ao mar Com aquela pessoa que eu escolhi pra ficar E tudo que atrasa, deixa a maré levar Deixa levar Ô, ô, ô, ô",Matheus & Kauan,2017,35,https://www.letras.mus.br/matheus-kauan/a-nossa-praia/,-1
118,A Nossa Praia,musica118,musica118_trecho5,"A nossa praia é amar, beijar Ficar de boa em frente ao mar Com aquela pessoa que eu escolhi pra ficar E tudo que atrasa, deixa a maré levar Deixa, deixa levar Ô, ô, ô, ô",Matheus & Kauan,2017,36,https://www.letras.mus.br/matheus-kauan/a-nossa-praia/,-1
118,A Nossa Praia,musica118,musica118_trecho6,"A nossa praia é amar, beijar Ficar de boa em frente ao mar Com aquela pessoa que eu escolhi pra ficar E tudo que atrasa, deixa a maré levar Deixa levar A nossa praia é amar, amar Deixa a maré levar",Matheus & Kauan,2017,41,https://www.letras.mus.br/matheus-kauan/a-nossa-praia/,-1
1040,A Paz,musica1040,musica1040_trecho5,"Deixe, que esse canto lave o pranto do mundo Pra trazer perdão e dividir o pão",Daniel,2015,16,https://www.letras.mus.br/daniel/a-paz-heal-the-world/,-1
861,A Rosa E O Beija-Flor,musica861,musica861_trecho1,Quando você fica ao lado de uma pessoa E ela mesmo em silêncio lhe faz bem Quando você fecha os olhos E no pensamento está Fotografado o rosto desse alguém,Matheus & Kauan,2015,30,https://www.letras.mus.br/matheus-kauan/a-rosa-e-o-beija-flor/,-1
1340,À Sua Vista,musica1340,musica1340_trecho3,Eu conto as horas pra te ver Pra ser domingo todo dia com você Ficar na paz e ser bem mais Do que a gente pensou que ia ser,João Neto e Frederico,2008,29,https://www.letras.mus.br/joao-neto-frederico/1452379/,-1
1340,À Sua Vista,musica1340,musica1340_trecho4,Você chegou junto com a primavera Me fez alguém bem melhor do que eu era Você me trouxe o Sol Me fez amar e ser feliz de novo,João Neto e Frederico,2008,28,https://www.letras.mus.br/joao-neto-frederico/1452379/,-1
1340,À Sua Vista,musica1340,musica1340_trecho5,Você é tudo o que eu mais queria E foi enchendo minha vida de alegria Tirou da escuridão Meu coração que agora é um mar de amor,João Neto e Frederico,2008,27,https://www.letras.mus.br/joao-neto-frederico/1452379/,-1
1470,A Verdade,musica1470,musica1470_trecho8,Não conte a verdade A amo e sinto saudade Essa é a pura verdade A amo e sinto saudade,Fernando e Sorocaba,2012,19,https://www.letras.mus.br/fernando-sorocaba/1888690/,-1
322,ABALO EMOCIONAL,musica322,musica322_trecho2,Te avisei: Não sou flor que se cheira Mas essa abelha é teimosa Me cheira e ainda me beija Com essa boca gostosa,Luan Santana,2022,23,https://www.letras.mus.br/luan-santana/abalo-emocional/,-1
322,ABALO EMOCIONAL,musica322,musica322_trecho3,Tá aí o motivo do meu abalo emocional Fico ou não fico? Vou ou não vou? É lance ou amor?,Luan Santana,2022,20,https://www.letras.mus.br/luan-santana/abalo-emocional/,-1
322,ABALO EMOCIONAL,musica322,musica322_trecho8,"Dona da lei, eu não queria te amar, te amei Eu não queria me entregar, me entreguei Eu não queria me jogar, eu me joguei Eu não queria",Luan Santana,2022,28,https://www.letras.mus.br/luan-santana/abalo-emocional/,-1
1111,Abelha (part. Jorge & Mateus),musica1111,musica1111_trecho1,"Como pode, chegou em pouco tempo Suave como o vento, me deixou assim Como pode, mais veloz que o pensamento Dominou meu sentimento, fez parte de mim",João Bosco & Vinícius,2011,27,https://www.letras.mus.br/joao-bosco-viniciusacustico/1849237/,-1
1111,Abelha (part. Jorge & Mateus),musica1111,musica1111_trecho4,"Como uma abelha pousa numa flor Mansa, você chegou me dando amor Como uma abelha ferroou meu coração Deixou saudades e o veneno da paixão",João Bosco & Vinícius,2011,25,https://www.letras.mus.br/joao-bosco-viniciusacustico/1849237/,-1
936,Abre o Portão Que Eu Cheguei,musica936,musica936_trecho2,"Você deve se achar muito esperta Toda vez com a mesma conversa Me ilude, me leva no chão E quando vou dormir já estou com você na sua cama",Gusttavo Lima,2016,29,https://www.letras.mus.br/gusttavo-lima/abre-o-portao-que-eu-cheguei/,-1
936,Abre o Portão Que Eu Cheguei,musica936,musica936_trecho4,"Tô cansado de sair no meio da noite e te satisfazer E um minuto depois de matar minha vontade, eu me arrepender Sair de madrugada, do meio da balada Largar a minha vida pra viver você Só pra viver você",Gusttavo Lima,2016,40,https://www.letras.mus.br/gusttavo-lima/abre-o-portao-que-eu-cheguei/,-1
936,Abre o Portão Que Eu Cheguei,musica936,musica936_trecho5,"Você sabe que eu sou louco por você e que me tem nas mãos E confesso que às vezes me pego esperando a sua ligação Tava fora de mim, esquece o que eu falei Abre o portão que eu cheguei",Gusttavo Lima,2016,40,https://www.letras.mus.br/gusttavo-lima/abre-o-portao-que-eu-cheguei/,-1
936,Abre o Portão Que Eu Cheguei,musica936,musica936_trecho7,"Tô cansado de sair no meio da noite e te satisfazer E um minuto depois de matar minha vontade eu me arrepender Sair de madrugada, do meio da balada Largar a minha vida pra viver você Só pra viver você",Gusttavo Lima,2016,40,https://www.letras.mus.br/gusttavo-lima/abre-o-portao-que-eu-cheguei/,-1
936,Abre o Portão Que Eu Cheguei,musica936,musica936_trecho11,"E um minuto depois de matar minha vontade eu me arrepender Sair de madrugada, do meio da balada Largar a minha vida pra viver você Só pra viver você",Gusttavo Lima,2016,29,https://www.letras.mus.br/gusttavo-lima/abre-o-portao-que-eu-cheguei/,-1
936,Abre o Portão Que Eu Cheguei,musica936,musica936_trecho13,Abre o portão que eu cheguei,Gusttavo Lima,2016,6,https://www.letras.mus.br/gusttavo-lima/abre-o-portao-que-eu-cheguei/,-1
913,Aceita Que Dói Menos (part. Marília Mendonça),musica913,musica913_trecho2,Quem me amava de verdade Se cansou e bateu asa Já tem alguém que te adora Enquanto busquei lá fora O que eu já tinha em casa,Trio Parada Dura,2017,27,https://www.letras.mus.br/trio-parada-dura/aceita-que-doi-menos/,-1
913,Aceita Que Dói Menos (part. Marília Mendonça),musica913,musica913_trecho8,"Aceita, que dói menos Aceita, que dói menos",Trio Parada Dura,2017,8,https://www.letras.mus.br/trio-parada-dura/aceita-que-doi-menos/,-1
549,Acordando o Prédio,musica549,musica549_trecho3,Vamo acordar esse prédio Fazer inveja pro povo Enquanto eles tão indo trabalhar A gente faz amor gostoso de novo,Luan Santana,2016,20,https://www.letras.mus.br/luan-santana/acordando-o-predio/,-1
549,Acordando o Prédio,musica549,musica549_trecho4,"Vamo acordar esse prédio Fazer inveja pro povo Enquanto eles tão indo trabalhar A gente faz amor gostoso de novo (de novo, de novo)",Luan Santana,2016,24,https://www.letras.mus.br/luan-santana/acordando-o-predio/,-1
549,Acordando o Prédio,musica549,musica549_trecho5,"Deixa o mundo saber, baby, como você é E os problemas a gente resolve depois, né? Porque quando você desce a Lua também desce pra ver Já me ganhou, agora é só me levar pra você",Luan Santana,2016,36,https://www.letras.mus.br/luan-santana/acordando-o-predio/,-1
549,Acordando o Prédio,musica549,musica549_trecho12,"Deixa o mundo saber, baby, como você é (Enquanto eles tão indo trabalhar) E os problemas a gente resolve depois, né? Porque quando você desce a Lua também desce pra ver (Enquanto eles tão indo trabalhar) Já me ganhou, agora é só me levar pra você",Luan Santana,2016,46,https://www.letras.mus.br/luan-santana/acordando-o-predio/,-1
296,Acordo,musica296,musica296_trecho3,"Eu juro: Nunca mais olho na sua cara O problema é que eu beijo de olho fechado Oh, raiva Prometo que sua cama e eu não faz negócio Mas seu corpo e o meu sempre entra em acordo Oh, ódio",Henrique & Juliano,2021,40,https://www.letras.mus.br/henrique-e-juliano/acordo/,-1
296,Acordo,musica296,musica296_trecho8,"Mas seu corpo e o meu sempre entra em acordo Oh, ódio",Henrique & Juliano,2021,12,https://www.letras.mus.br/henrique-e-juliano/acordo/,-1
1123,Adrenalina,musica1123,musica1123_trecho1,Meu coração tá disparado Meu corpo tá viciado Nessa louca adrenalina que me faz arrepiar Meu sangue ferve nas veias quando você me incendeia Vem me amar,Luan Santana,2011,27,https://www.letras.mus.br/luan-santana/1745514/,-1
1123,Adrenalina,musica1123,musica1123_trecho2,Eu sou vidrado em você Química perfeita Não consigo entender É impossível te dizer não Você criou as regras Estou na palma da suas mãos,Luan Santana,2011,25,https://www.letras.mus.br/luan-santana/1745514/,-1
1123,Adrenalina,musica1123,musica1123_trecho9,Quando você chegar mais perto vai ver Que a pulsação acelera quando eu tô com você Essa magia chega e domina O meu peito explode é pura adrenalina,Luan Santana,2011,28,https://www.letras.mus.br/luan-santana/1745514/,-1
1123,Adrenalina,musica1123,musica1123_trecho11,Meu coração tá disparado Meu corpo tá viciado Nessa louca adrenalina que me faz arrepiar Meu sangue ferve nas veias quando você me incendeia Vem me amar Vem me amar!,Luan Santana,2011,30,https://www.letras.mus.br/luan-santana/1745514/,-1
450,Agora (Ahora),musica450,musica450_trecho1,Agora fala que me ama E agora que não tem mais nada Diz que morre de amor por mim,Bruno & Marrone,2014,19,https://www.letras.mus.br/bruno-e-marrone/agora/,-1
450,Agora (Ahora),musica450,musica450_trecho2,"Agora, depois de ter chorado rios Depois de tanto ter sofrido Agora por fim, vai saber o que um dia eu vivi",Bruno & Marrone,2014,22,https://www.letras.mus.br/bruno-e-marrone/agora/,-1
450,Agora (Ahora),musica450,musica450_trecho5,E sem você ficou mais frio o meu inverno Parecia frio eterno Você é minha dor,Bruno & Marrone,2014,16,https://www.letras.mus.br/bruno-e-marrone/agora/,-1
450,Agora (Ahora),musica450,musica450_trecho6,"E agora, e agora fala que me ama E agora que não tem mais nada Diz que morre de amor por mim",Bruno & Marrone,2014,22,https://www.letras.mus.br/bruno-e-marrone/agora/,-1
450,Agora (Ahora),musica450,musica450_trecho7,"E agora, depois de ter chorado rios Depois de tanto ter sofrido Agora por fim, vai saber o que um dia eu vivi",Bruno & Marrone,2014,23,https://www.letras.mus.br/bruno-e-marrone/agora/,-1
450,Agora (Ahora),musica450,musica450_trecho12,"E quando a chuva não batia na minha janela Não podia dormir, te esperava, buscava Teu corpo, teu cheiro sumiu em um mar de dor",Bruno & Marrone,2014,25,https://www.letras.mus.br/bruno-e-marrone/agora/,-1
450,Agora (Ahora),musica450,musica450_trecho14,"E agora, depois de ter chorado rios Depois de tanto ter sofrido Agora por fim, vai saber o que um dia eu vivi Agora",Bruno & Marrone,2014,24,https://www.letras.mus.br/bruno-e-marrone/agora/,-1
